slide_id,patient_id,file_name,path,file_size,read_ok,features_shape,coords_shape,coords_key,n_patches,feature_dim,has_coords,error
TCGA-3M-AB46-01Z-00-DX1.70F638A0-BDCB-4BDE-BBFE-6D78A1A08C5B,TCGA-3M-AB46,TCGA-3M-AB46-01Z-00-DX1.70F638A0-BDCB-4BDE-BBFE-6D78A1A08C5B.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-3M-AB46-01Z-00-DX1.70F638A0-BDCB-4BDE-BBFE-6D78A1A08C5B.h5,115849216,True,"[1, 18589, 1536]","[1, 18589, 2]",coords,18589,1536,True,
TCGA-3M-AB47-01Z-00-DX1.D7D70922-A91F-4798-8D6E-DFD84D145A59,TCGA-3M-AB47,TCGA-3M-AB47-01Z-00-DX1.D7D70922-A91F-4798-8D6E-DFD84D145A59.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-3M-AB47-01Z-00-DX1.D7D70922-A91F-4798-8D6E-DFD84D145A59.h5,87241720,True,"[1, 13997, 1536]","[1, 13997, 2]",coords,13997,1536,True,
TCGA-B7-5816-01Z-00-DX1.1B05F96A-D5E2-4366-A098-A861313F3461,TCGA-B7-5816,TCGA-B7-5816-01Z-00-DX1.1B05F96A-D5E2-4366-A098-A861313F3461.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-B7-5816-01Z-00-DX1.1B05F96A-D5E2-4366-A098-A861313F3461.h5,38059248,True,"[1, 6104, 1536]","[1, 6104, 2]",coords,6104,1536,True,
TCGA-BR-6452-01Z-00-DX1.aec8246e-9dce-436d-9faa-df8fa1f6e47c,TCGA-BR-6452,TCGA-BR-6452-01Z-00-DX1.aec8246e-9dce-436d-9faa-df8fa1f6e47c.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6452-01Z-00-DX1.aec8246e-9dce-436d-9faa-df8fa1f6e47c.h5,55862328,True,"[1, 8961, 1536]","[1, 8961, 2]",coords,8961,1536,True,
TCGA-BR-6453-01Z-00-DX1.2e52d64c-e34f-47a9-9e5e-8954b5ef18ca,TCGA-BR-6453,TCGA-BR-6453-01Z-00-DX1.2e52d64c-e34f-47a9-9e5e-8954b5ef18ca.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6453-01Z-00-DX1.2e52d64c-e34f-47a9-9e5e-8954b5ef18ca.h5,23768352,True,"[1, 3810, 1536]","[1, 3810, 2]",coords,3810,1536,True,
TCGA-BR-6454-01Z-00-DX1.63fb6280-2b43-49b2-960a-eb9c0e8b617c,TCGA-BR-6454,TCGA-BR-6454-01Z-00-DX1.63fb6280-2b43-49b2-960a-eb9c0e8b617c.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6454-01Z-00-DX1.63fb6280-2b43-49b2-960a-eb9c0e8b617c.h5,51904096,True,"[1, 8326, 1536]","[1, 8326, 2]",coords,8326,1536,True,
TCGA-BR-6455-01Z-00-DX1.402682fe-98b4-4381-85da-98510db17af9,TCGA-BR-6455,TCGA-BR-6455-01Z-00-DX1.402682fe-98b4-4381-85da-98510db17af9.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6455-01Z-00-DX1.402682fe-98b4-4381-85da-98510db17af9.h5,38308584,True,"[1, 6144, 1536]","[1, 6144, 2]",coords,6144,1536,True,
TCGA-BR-6456-01Z-00-DX1.2cb7b656-95e1-4f34-99e6-77a051fb79e5,TCGA-BR-6456,TCGA-BR-6456-01Z-00-DX1.2cb7b656-95e1-4f34-99e6-77a051fb79e5.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6456-01Z-00-DX1.2cb7b656-95e1-4f34-99e6-77a051fb79e5.h5,49233472,True,"[1, 7897, 1536]","[1, 7897, 2]",coords,7897,1536,True,
TCGA-BR-6457-01Z-00-DX1.387f0968-fcec-4864-86f8-9c87f658c371,TCGA-BR-6457,TCGA-BR-6457-01Z-00-DX1.387f0968-fcec-4864-86f8-9c87f658c371.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6457-01Z-00-DX1.387f0968-fcec-4864-86f8-9c87f658c371.h5,35382552,True,"[1, 5674, 1536]","[1, 5674, 2]",coords,5674,1536,True,
TCGA-BR-6458-01Z-00-DX1.e889b058-99ab-4337-84a5-60a884caad55,TCGA-BR-6458,TCGA-BR-6458-01Z-00-DX1.e889b058-99ab-4337-84a5-60a884caad55.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6458-01Z-00-DX1.e889b058-99ab-4337-84a5-60a884caad55.h5,35668896,True,"[1, 5720, 1536]","[1, 5720, 2]",coords,5720,1536,True,
TCGA-BR-6563-01Z-00-DX1.2398c0e0-47a6-4557-8e2d-3b890756900a,TCGA-BR-6563,TCGA-BR-6563-01Z-00-DX1.2398c0e0-47a6-4557-8e2d-3b890756900a.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6563-01Z-00-DX1.2398c0e0-47a6-4557-8e2d-3b890756900a.h5,38426080,True,"[1, 6163, 1536]","[1, 6163, 2]",coords,6163,1536,True,
TCGA-BR-6564-01Z-00-DX1.ad86e83f-ebfd-4eee-8bf8-7490c5f79a17,TCGA-BR-6564,TCGA-BR-6564-01Z-00-DX1.ad86e83f-ebfd-4eee-8bf8-7490c5f79a17.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6564-01Z-00-DX1.ad86e83f-ebfd-4eee-8bf8-7490c5f79a17.h5,50635832,True,"[1, 8122, 1536]","[1, 8122, 2]",coords,8122,1536,True,
TCGA-BR-6565-01Z-00-DX1.0e53f881-e0d7-4906-946a-67f612906476,TCGA-BR-6565,TCGA-BR-6565-01Z-00-DX1.0e53f881-e0d7-4906-946a-67f612906476.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6565-01Z-00-DX1.0e53f881-e0d7-4906-946a-67f612906476.h5,27356016,True,"[1, 4386, 1536]","[1, 4386, 2]",coords,4386,1536,True,
TCGA-BR-6566-01Z-00-DX1.908c1c0f-12a4-4fa8-a398-ca3b033e7496,TCGA-BR-6566,TCGA-BR-6566-01Z-00-DX1.908c1c0f-12a4-4fa8-a398-ca3b033e7496.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6566-01Z-00-DX1.908c1c0f-12a4-4fa8-a398-ca3b033e7496.h5,49705448,True,"[1, 7973, 1536]","[1, 7973, 2]",coords,7973,1536,True,
TCGA-BR-6705-01Z-00-DX1.1e145e40-56d6-4ebd-9a9b-bc5a0cbe3247,TCGA-BR-6705,TCGA-BR-6705-01Z-00-DX1.1e145e40-56d6-4ebd-9a9b-bc5a0cbe3247.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6705-01Z-00-DX1.1e145e40-56d6-4ebd-9a9b-bc5a0cbe3247.h5,53936608,True,"[1, 8652, 1536]","[1, 8652, 2]",coords,8652,1536,True,
TCGA-BR-6706-01Z-00-DX1.8627a957-8d44-47ec-9156-53ccc37b9add,TCGA-BR-6706,TCGA-BR-6706-01Z-00-DX1.8627a957-8d44-47ec-9156-53ccc37b9add.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6706-01Z-00-DX1.8627a957-8d44-47ec-9156-53ccc37b9add.h5,26690264,True,"[1, 4279, 1536]","[1, 4279, 2]",coords,4279,1536,True,
TCGA-BR-6707-01Z-00-DX1.fade928c-b514-43d8-90dd-37b505df9992,TCGA-BR-6707,TCGA-BR-6707-01Z-00-DX1.fade928c-b514-43d8-90dd-37b505df9992.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6707-01Z-00-DX1.fade928c-b514-43d8-90dd-37b505df9992.h5,46105400,True,"[1, 7395, 1536]","[1, 7395, 2]",coords,7395,1536,True,
TCGA-BR-6709-01Z-00-DX1.92df4063-8b47-4655-a010-edc385b35840,TCGA-BR-6709,TCGA-BR-6709-01Z-00-DX1.92df4063-8b47-4655-a010-edc385b35840.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6709-01Z-00-DX1.92df4063-8b47-4655-a010-edc385b35840.h5,50672840,True,"[1, 8128, 1536]","[1, 8128, 2]",coords,8128,1536,True,
TCGA-BR-6710-01Z-00-DX1.9368e11d-9000-4e84-8772-a0ee54932049,TCGA-BR-6710,TCGA-BR-6710-01Z-00-DX1.9368e11d-9000-4e84-8772-a0ee54932049.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6710-01Z-00-DX1.9368e11d-9000-4e84-8772-a0ee54932049.h5,54939552,True,"[1, 8813, 1536]","[1, 8813, 2]",coords,8813,1536,True,
TCGA-BR-6801-01Z-00-DX1.7d2aaa44-16f0-4526-87f2-6e95cdb5df3b,TCGA-BR-6801,TCGA-BR-6801-01Z-00-DX1.7d2aaa44-16f0-4526-87f2-6e95cdb5df3b.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6801-01Z-00-DX1.7d2aaa44-16f0-4526-87f2-6e95cdb5df3b.h5,28212432,True,"[1, 4523, 1536]","[1, 4523, 2]",coords,4523,1536,True,
TCGA-BR-6802-01Z-00-DX1.e171554c-05b5-4622-beb7-0abee31f5109,TCGA-BR-6802,TCGA-BR-6802-01Z-00-DX1.e171554c-05b5-4622-beb7-0abee31f5109.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6802-01Z-00-DX1.e171554c-05b5-4622-beb7-0abee31f5109.h5,47676912,True,"[1, 7647, 1536]","[1, 7647, 2]",coords,7647,1536,True,
TCGA-BR-6803-01Z-00-DX1.0704a32a-4a03-4c67-96ad-4888ea899c70,TCGA-BR-6803,TCGA-BR-6803-01Z-00-DX1.0704a32a-4a03-4c67-96ad-4888ea899c70.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6803-01Z-00-DX1.0704a32a-4a03-4c67-96ad-4888ea899c70.h5,26013288,True,"[1, 4170, 1536]","[1, 4170, 2]",coords,4170,1536,True,
TCGA-BR-6852-01Z-00-DX1.9cdca0ad-9351-42c2-8082-3742de914369,TCGA-BR-6852,TCGA-BR-6852-01Z-00-DX1.9cdca0ad-9351-42c2-8082-3742de914369.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-6852-01Z-00-DX1.9cdca0ad-9351-42c2-8082-3742de914369.h5,62585720,True,"[1, 10040, 1536]","[1, 10040, 2]",coords,10040,1536,True,
TCGA-BR-7196-01Z-00-DX1.651ae8f6-2d2e-4520-9419-29b957e85d03,TCGA-BR-7196,TCGA-BR-7196-01Z-00-DX1.651ae8f6-2d2e-4520-9419-29b957e85d03.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7196-01Z-00-DX1.651ae8f6-2d2e-4520-9419-29b957e85d03.h5,54927216,True,"[1, 8811, 1536]","[1, 8811, 2]",coords,8811,1536,True,
TCGA-BR-7197-01Z-00-DX1.a8ee53be-925d-4922-b670-74b09f405dd3,TCGA-BR-7197,TCGA-BR-7197-01Z-00-DX1.a8ee53be-925d-4922-b670-74b09f405dd3.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7197-01Z-00-DX1.a8ee53be-925d-4922-b670-74b09f405dd3.h5,29664136,True,"[1, 4756, 1536]","[1, 4756, 2]",coords,4756,1536,True,
TCGA-BR-7703-01Z-00-DX1.405deaeb-de87-480f-b676-3657d92d1f68,TCGA-BR-7703,TCGA-BR-7703-01Z-00-DX1.405deaeb-de87-480f-b676-3657d92d1f68.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7703-01Z-00-DX1.405deaeb-de87-480f-b676-3657d92d1f68.h5,6570864,True,"[1, 1050, 1536]","[1, 1050, 2]",coords,1050,1536,True,
TCGA-BR-7704-01Z-00-DX1.51495bff-d6fd-448c-b428-aea6fd593086,TCGA-BR-7704,TCGA-BR-7704-01Z-00-DX1.51495bff-d6fd-448c-b428-aea6fd593086.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7704-01Z-00-DX1.51495bff-d6fd-448c-b428-aea6fd593086.h5,37935888,True,"[1, 6084, 1536]","[1, 6084, 2]",coords,6084,1536,True,
TCGA-BR-7707-01Z-00-DX1.0aae4d1b-3345-4277-8820-c54e3df2e64f,TCGA-BR-7707,TCGA-BR-7707-01Z-00-DX1.0aae4d1b-3345-4277-8820-c54e3df2e64f.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7707-01Z-00-DX1.0aae4d1b-3345-4277-8820-c54e3df2e64f.h5,44499496,True,"[1, 7137, 1536]","[1, 7137, 2]",coords,7137,1536,True,
TCGA-BR-7715-01Z-00-DX1.30aff8b3-bb1b-4aff-9f6b-2dde40122359,TCGA-BR-7715,TCGA-BR-7715-01Z-00-DX1.30aff8b3-bb1b-4aff-9f6b-2dde40122359.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7715-01Z-00-DX1.30aff8b3-bb1b-4aff-9f6b-2dde40122359.h5,35841600,True,"[1, 5748, 1536]","[1, 5748, 2]",coords,5748,1536,True,
TCGA-BR-7716-01Z-00-DX1.777e570a-5771-4288-b110-26e44358745b,TCGA-BR-7716,TCGA-BR-7716-01Z-00-DX1.777e570a-5771-4288-b110-26e44358745b.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7716-01Z-00-DX1.777e570a-5771-4288-b110-26e44358745b.h5,51531304,True,"[1, 8266, 1536]","[1, 8266, 2]",coords,8266,1536,True,
TCGA-BR-7717-01Z-00-DX1.caf061b5-c58d-4f32-a49c-383003fb4f57,TCGA-BR-7717,TCGA-BR-7717-01Z-00-DX1.caf061b5-c58d-4f32-a49c-383003fb4f57.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7717-01Z-00-DX1.caf061b5-c58d-4f32-a49c-383003fb4f57.h5,23793024,True,"[1, 3814, 1536]","[1, 3814, 2]",coords,3814,1536,True,
TCGA-BR-7722-01Z-00-DX1.06384343-d45c-4087-95c6-3b11304ec28e,TCGA-BR-7722,TCGA-BR-7722-01Z-00-DX1.06384343-d45c-4087-95c6-3b11304ec28e.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7722-01Z-00-DX1.06384343-d45c-4087-95c6-3b11304ec28e.h5,46945360,True,"[1, 7530, 1536]","[1, 7530, 2]",coords,7530,1536,True,
TCGA-BR-7723-01Z-00-DX1.15f75a3f-93b8-423f-b5b5-bdb5ef378ed8,TCGA-BR-7723,TCGA-BR-7723-01Z-00-DX1.15f75a3f-93b8-423f-b5b5-bdb5ef378ed8.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7723-01Z-00-DX1.15f75a3f-93b8-423f-b5b5-bdb5ef378ed8.h5,69690608,True,"[1, 11180, 1536]","[1, 11180, 2]",coords,11180,1536,True,
TCGA-BR-7851-01Z-00-DX1.1f3a3b7d-0c1e-42af-9d5b-2a90b759eca9,TCGA-BR-7851,TCGA-BR-7851-01Z-00-DX1.1f3a3b7d-0c1e-42af-9d5b-2a90b759eca9.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7851-01Z-00-DX1.1f3a3b7d-0c1e-42af-9d5b-2a90b759eca9.h5,28788800,True,"[1, 4616, 1536]","[1, 4616, 2]",coords,4616,1536,True,
TCGA-BR-7901-01Z-00-DX1.5c4f8dec-3428-4019-a9fb-00f07f9418e6,TCGA-BR-7901,TCGA-BR-7901-01Z-00-DX1.5c4f8dec-3428-4019-a9fb-00f07f9418e6.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7901-01Z-00-DX1.5c4f8dec-3428-4019-a9fb-00f07f9418e6.h5,51768304,True,"[1, 8304, 1536]","[1, 8304, 2]",coords,8304,1536,True,
TCGA-BR-7957-01Z-00-DX1.870e24e0-b9cf-4baa-91f1-bd031d06da8e,TCGA-BR-7957,TCGA-BR-7957-01Z-00-DX1.870e24e0-b9cf-4baa-91f1-bd031d06da8e.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7957-01Z-00-DX1.870e24e0-b9cf-4baa-91f1-bd031d06da8e.h5,44268664,True,"[1, 7100, 1536]","[1, 7100, 2]",coords,7100,1536,True,
TCGA-BR-7958-01Z-00-DX1.41f7c42e-6266-49d7-bdb6-66771033961f,TCGA-BR-7958,TCGA-BR-7958-01Z-00-DX1.41f7c42e-6266-49d7-bdb6-66771033961f.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7958-01Z-00-DX1.41f7c42e-6266-49d7-bdb6-66771033961f.h5,29670304,True,"[1, 4757, 1536]","[1, 4757, 2]",coords,4757,1536,True,
TCGA-BR-7959-01Z-00-DX1.fe1ffcd9-7252-4ac8-9ece-08b9cd78107c,TCGA-BR-7959,TCGA-BR-7959-01Z-00-DX1.fe1ffcd9-7252-4ac8-9ece-08b9cd78107c.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-7959-01Z-00-DX1.fe1ffcd9-7252-4ac8-9ece-08b9cd78107c.h5,50502232,True,"[1, 8101, 1536]","[1, 8101, 2]",coords,8101,1536,True,
TCGA-BR-8058-01Z-00-DX1.e2c9bf25-0e6b-4088-9148-483f45893c3d,TCGA-BR-8058,TCGA-BR-8058-01Z-00-DX1.e2c9bf25-0e6b-4088-9148-483f45893c3d.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8058-01Z-00-DX1.e2c9bf25-0e6b-4088-9148-483f45893c3d.h5,58197152,True,"[1, 9336, 1536]","[1, 9336, 2]",coords,9336,1536,True,
TCGA-BR-8059-01Z-00-DX1.b877e3e3-cde8-4a00-b2dc-53db8bc25d53,TCGA-BR-8059,TCGA-BR-8059-01Z-00-DX1.b877e3e3-cde8-4a00-b2dc-53db8bc25d53.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8059-01Z-00-DX1.b877e3e3-cde8-4a00-b2dc-53db8bc25d53.h5,24373928,True,"[1, 3907, 1536]","[1, 3907, 2]",coords,3907,1536,True,
TCGA-BR-8060-01Z-00-DX1.6193aa89-3c4a-445a-ba2f-7eeea7f01cbe,TCGA-BR-8060,TCGA-BR-8060-01Z-00-DX1.6193aa89-3c4a-445a-ba2f-7eeea7f01cbe.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8060-01Z-00-DX1.6193aa89-3c4a-445a-ba2f-7eeea7f01cbe.h5,15435856,True,"[1, 2473, 1536]","[1, 2473, 2]",coords,2473,1536,True,
TCGA-BR-8077-01Z-00-DX1.8c68b0bb-ef3f-41e4-bd01-8a1dbb5ee8c1,TCGA-BR-8077,TCGA-BR-8077-01Z-00-DX1.8c68b0bb-ef3f-41e4-bd01-8a1dbb5ee8c1.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8077-01Z-00-DX1.8c68b0bb-ef3f-41e4-bd01-8a1dbb5ee8c1.h5,52404720,True,"[1, 8406, 1536]","[1, 8406, 2]",coords,8406,1536,True,
TCGA-BR-8078-01Z-00-DX1.8e4a1099-d1c4-46b2-ae3b-5276b93d7003,TCGA-BR-8078,TCGA-BR-8078-01Z-00-DX1.8e4a1099-d1c4-46b2-ae3b-5276b93d7003.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8078-01Z-00-DX1.8e4a1099-d1c4-46b2-ae3b-5276b93d7003.h5,62795432,True,"[1, 10074, 1536]","[1, 10074, 2]",coords,10074,1536,True,
TCGA-BR-8080-01Z-00-DX1.bd4c0cc9-5baa-4cd0-990b-1f2ce0a19a35,TCGA-BR-8080,TCGA-BR-8080-01Z-00-DX1.bd4c0cc9-5baa-4cd0-990b-1f2ce0a19a35.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8080-01Z-00-DX1.bd4c0cc9-5baa-4cd0-990b-1f2ce0a19a35.h5,61773984,True,"[1, 9910, 1536]","[1, 9910, 2]",coords,9910,1536,True,
TCGA-BR-8081-01Z-00-DX1.c6c1ef86-9aad-463e-a64a-f1a2dbe465dc,TCGA-BR-8081,TCGA-BR-8081-01Z-00-DX1.c6c1ef86-9aad-463e-a64a-f1a2dbe465dc.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8081-01Z-00-DX1.c6c1ef86-9aad-463e-a64a-f1a2dbe465dc.h5,28585128,True,"[1, 4583, 1536]","[1, 4583, 2]",coords,4583,1536,True,
TCGA-BR-8284-01Z-00-DX1.ea9f3dca-8390-4ae4-8ede-5ed776d1ad4d,TCGA-BR-8284,TCGA-BR-8284-01Z-00-DX1.ea9f3dca-8390-4ae4-8ede-5ed776d1ad4d.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8284-01Z-00-DX1.ea9f3dca-8390-4ae4-8ede-5ed776d1ad4d.h5,57301680,True,"[1, 9192, 1536]","[1, 9192, 2]",coords,9192,1536,True,
TCGA-BR-8285-01Z-00-DX1.8d926a43-0e57-434a-8968-de8ccf749d2e,TCGA-BR-8285,TCGA-BR-8285-01Z-00-DX1.8d926a43-0e57-434a-8968-de8ccf749d2e.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8285-01Z-00-DX1.8d926a43-0e57-434a-8968-de8ccf749d2e.h5,78574104,True,"[1, 12606, 1536]","[1, 12606, 2]",coords,12606,1536,True,
TCGA-BR-8286-01Z-00-DX1.4e8edc91-41c1-4b40-89b5-6f09636e4a3f,TCGA-BR-8286,TCGA-BR-8286-01Z-00-DX1.4e8edc91-41c1-4b40-89b5-6f09636e4a3f.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8286-01Z-00-DX1.4e8edc91-41c1-4b40-89b5-6f09636e4a3f.h5,60890848,True,"[1, 9768, 1536]","[1, 9768, 2]",coords,9768,1536,True,
TCGA-BR-8289-01Z-00-DX1.3fd11755-cb87-40fe-92e2-0ccc55aefa0d,TCGA-BR-8289,TCGA-BR-8289-01Z-00-DX1.3fd11755-cb87-40fe-92e2-0ccc55aefa0d.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8289-01Z-00-DX1.3fd11755-cb87-40fe-92e2-0ccc55aefa0d.h5,34091216,True,"[1, 5467, 1536]","[1, 5467, 2]",coords,5467,1536,True,
TCGA-BR-8291-01Z-00-DX1.a7e89a69-6d6d-4c43-b299-a618bd859170,TCGA-BR-8291,TCGA-BR-8291-01Z-00-DX1.a7e89a69-6d6d-4c43-b299-a618bd859170.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8291-01Z-00-DX1.a7e89a69-6d6d-4c43-b299-a618bd859170.h5,48323048,True,"[1, 7751, 1536]","[1, 7751, 2]",coords,7751,1536,True,
TCGA-BR-8295-01Z-00-DX1.9c19a25e-dcf2-41b4-b726-2f09ae7c38f6,TCGA-BR-8295,TCGA-BR-8295-01Z-00-DX1.9c19a25e-dcf2-41b4-b726-2f09ae7c38f6.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8295-01Z-00-DX1.9c19a25e-dcf2-41b4-b726-2f09ae7c38f6.h5,14737760,True,"[1, 2361, 1536]","[1, 2361, 2]",coords,2361,1536,True,
TCGA-BR-8296-01Z-00-DX1.0f4638b7-a38e-41f8-96e0-3e3a72cd2c10,TCGA-BR-8296,TCGA-BR-8296-01Z-00-DX1.0f4638b7-a38e-41f8-96e0-3e3a72cd2c10.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8296-01Z-00-DX1.0f4638b7-a38e-41f8-96e0-3e3a72cd2c10.h5,62235648,True,"[1, 9984, 1536]","[1, 9984, 2]",coords,9984,1536,True,
TCGA-BR-8297-01Z-00-DX1.881fd27f-e2c1-42fe-9b1a-afae4fcc4909,TCGA-BR-8297,TCGA-BR-8297-01Z-00-DX1.881fd27f-e2c1-42fe-9b1a-afae4fcc4909.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8297-01Z-00-DX1.881fd27f-e2c1-42fe-9b1a-afae4fcc4909.h5,44311840,True,"[1, 7107, 1536]","[1, 7107, 2]",coords,7107,1536,True,
TCGA-BR-8360-01Z-00-DX1.5250b193-e906-4279-b8cf-aac8f37183be,TCGA-BR-8360,TCGA-BR-8360-01Z-00-DX1.5250b193-e906-4279-b8cf-aac8f37183be.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8360-01Z-00-DX1.5250b193-e906-4279-b8cf-aac8f37183be.h5,37065088,True,"[1, 5944, 1536]","[1, 5944, 2]",coords,5944,1536,True,
TCGA-BR-8361-01Z-00-DX1.1b4bb384-c462-453a-97b4-663dbba4a464,TCGA-BR-8361,TCGA-BR-8361-01Z-00-DX1.1b4bb384-c462-453a-97b4-663dbba4a464.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8361-01Z-00-DX1.1b4bb384-c462-453a-97b4-663dbba4a464.h5,55948904,True,"[1, 8975, 1536]","[1, 8975, 2]",coords,8975,1536,True,
TCGA-BR-8362-01Z-00-DX1.178c994d-2cf5-4385-a807-fc08e0cf10f6,TCGA-BR-8362,TCGA-BR-8362-01Z-00-DX1.178c994d-2cf5-4385-a807-fc08e0cf10f6.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8362-01Z-00-DX1.178c994d-2cf5-4385-a807-fc08e0cf10f6.h5,50304344,True,"[1, 8069, 1536]","[1, 8069, 2]",coords,8069,1536,True,
TCGA-BR-8363-01Z-00-DX1.eeecad72-b281-4e28-be60-4542b4a275aa,TCGA-BR-8363,TCGA-BR-8363-01Z-00-DX1.eeecad72-b281-4e28-be60-4542b4a275aa.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8363-01Z-00-DX1.eeecad72-b281-4e28-be60-4542b4a275aa.h5,25170712,True,"[1, 4035, 1536]","[1, 4035, 2]",coords,4035,1536,True,
TCGA-BR-8364-01Z-00-DX1.245676db-6d78-4ae4-ae36-b4a70781a2f8,TCGA-BR-8364,TCGA-BR-8364-01Z-00-DX1.245676db-6d78-4ae4-ae36-b4a70781a2f8.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8364-01Z-00-DX1.245676db-6d78-4ae4-ae36-b4a70781a2f8.h5,54764232,True,"[1, 8785, 1536]","[1, 8785, 2]",coords,8785,1536,True,
TCGA-BR-8365-01Z-00-DX1.0cf05858-a4a5-468e-aa62-d3e3e91eab4a,TCGA-BR-8365,TCGA-BR-8365-01Z-00-DX1.0cf05858-a4a5-468e-aa62-d3e3e91eab4a.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8365-01Z-00-DX1.0cf05858-a4a5-468e-aa62-d3e3e91eab4a.h5,37715872,True,"[1, 6049, 1536]","[1, 6049, 2]",coords,6049,1536,True,
TCGA-BR-8366-01Z-00-DX1.3cda0b57-d0a4-4877-a31c-c9f5f9007cc7,TCGA-BR-8366,TCGA-BR-8366-01Z-00-DX1.3cda0b57-d0a4-4877-a31c-c9f5f9007cc7.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8366-01Z-00-DX1.3cda0b57-d0a4-4877-a31c-c9f5f9007cc7.h5,44262496,True,"[1, 7099, 1536]","[1, 7099, 2]",coords,7099,1536,True,
TCGA-BR-8367-01Z-00-DX1.25d1e251-923d-46f5-9a6b-2f6207def599,TCGA-BR-8367,TCGA-BR-8367-01Z-00-DX1.25d1e251-923d-46f5-9a6b-2f6207def599.h5,tcga_stad_uni2h/TCGA-STAD/features/TCGA-BR-8367-01Z-00-DX1.25d1e251-923d-46f5-9a6b-2f6207def599.h5,35934168,True,"[1, 5763, 1536]","[1, 5763, 2]",coords,5763,1536,True,
